LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 5.431 5.431 5.431
Created orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  2 by 2 by 2 MPI processor grid
Created 216 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  create_atoms CPU = 0.001 seconds
The scaling is : 7.14e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     19200   1612.9756      2177.7193      4532.323      -137266.53    
     19300   1641.2681     -3047.2317      4542.8506     -137262.89    
     19400   1738.2071     -6544.6358      4577.4991     -137263.95    
     19500   1734.3335      6093.3669      4515.9957     -137262.82    
     19600   1666.1427     -8818.4671      4587.2177     -137261.05    
     19700   1636.0398      5028.1026      4522.2707     -137260.84    
     19800   1645.6654     -2807.2688      4568.0249     -137262.95    
     19900   1677.7129      3259.198       4531.7804     -137265.52    
     20000   1695.2207      2238.7212      4528.0239     -137266.53    
     20100   1714.0229     -11054.836      4591.5077     -137262.73    
     20200   1710.0862      8083.8716      4498.3961     -137256.76    
     20300   1643.2282     -14683.92       4625.8095     -137255.03    
     20400   2031.5298      12535.31       4487.6836     -137266.49    
     20500   1635.6062     -6970.2458      4603.2344     -137259.18    
     20600   1667.7692      5202.5261      4511.6915     -137265.96    
     20700   1809.7112     -39.183677      4555.7631     -137270.78    
     20800   1717.8375     -1416.0331      4540.7159     -137263.35    
     20900   1787.9775      3230.2586      4549.8411     -137260.51    
     21000   1699.6079     -580.05992      4563.3777     -137256.9     
     21100   1918.2006      3655.6671      4563.6671     -137260.79    
     21200   2082.9044      741.71686      4531.9955     -137263.64    
     21300   1772.8396     -9040.7592      4613.7557     -137252.97    
     21400   2031.1632      12091.453      4493.8147     -137258.23    
     21500   1722.6734     -5629.7647      4618.2322     -137252.96    
     21600   1903.7111      16903.102      4468.4597     -137262.37    
