LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.010294123 0.010294123 0.010294123) to (16.282706 16.282706 16.282706)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.147 seconds
The scaling is : 2.85e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     25800   2375.1903      24618.35       4228.5056     -137159.87    
     25900   2656.5031     -558.41948      4306.7012     -137165.33    
     26000   2438.0551     -9737.7847      4387.7334     -137161.56    
     26100   2624.924      -3257.4674      4396.1609     -137167.95    
     26200   2246.1277     -3051.1465      4356.2453     -137163.39    
     26300   2215.9937      8650.7217      4298.8704     -137163.98    
     26400   2515.2246      7875.0658      4274.5595     -137161.56    
     26500   2662.4281     -2066.0644      4282.7389     -137164.17    
     26600   2385.4721     -601.35254      4306.3857     -137162.05    
     26700   2306.7534     -7766.6767      4326.852      -137162.23    
     26800   2499.7049      6615.6616      4298.6447     -137162.48    
     26900   2724.1047      2924.4252      4299.0373     -137159.14    
     27000   2523.1769      4250.1654      4362.0157     -137157.99    
     27100   2336.8803     -4307.9571      4445.124      -137157.07    
     27200   2348.0628     -8331.5345      4491.7149     -137156.46    
     27300   2666.3944     -5903.9424      4489.9737     -137161.68    
     27400   2642.3671     -5290.0161      4460.2148     -137160.13    
     27500   2419.5509     -4809.0923      4393.8506     -137161.69    
     27600   2339.5655      440.32896      4297.9135     -137164.22    
     27700   2427.8183      19160.901      4224.7669     -137162.86    
     27800   2643.9398      7998.5085      4254.8132     -137162.97    
     27900   2412.3308     -8924.2502      4336.8818     -137161.23    
     28000   2317.013      -2460.5587      4373.6879     -137165.82    
     28100   2410.7529     -11976.912      4363.8283     -137165.05    
     28200   2588.7975      3441.4736      4305.2423     -137164.18    
     28300   2523.1176      15450.103      4257.4768     -137162.34    
     28400   2343.8391      8033.1874      4274.6921     -137160.01    
     28500   2294.95       -3949.5438      4326.9046     -137160.03    
     28600   2469.2977     -810.82136      4344.8506     -137163.51    
     28700   2632.7612      6805.2694      4336.4855     -137159.08    
     28800   2491.2515      4277.6473      4344.9723     -137150       
     28900   2577.1423      2103.5277      4390.9428     -137158.66    
     29000   2435.9355     -8364.1107      4465.871      -137159.9     
     29100   2398.4618     -8503.5055      4493.6934     -137156.25    
     29200   2548.3364      3322.7998      4442.5993     -137158.15    
     29300   2440.4996      61.087465      4374.5268     -137160.82    
     29400   2237.262      -1819.3879      4288.3811     -137162.59    
     29500   2571.6627      18248.719      4197.5869     -137168.08    
     29600   2399.2254      10916.801      4217.9696     -137161.11    
     29700   2529.5706      2788.2675      4309.64       -137163.51    
     29800   2431.6596     -3820.5808      4407.6223     -137159.95    
     29900   2701.5927     -6932.7639      4466.5716     -137158.19    
     30000   2643.2387     -4372.4122      4479.0197     -137151.98    
     30100   2616.7814     -3319.9223      4445.0734     -137156.92    
     30200   2387.7878     -6325.0975      4365.1189     -137158.28    
     30300   2464.3861      4100.6176      4262.5462     -137161.13    
     30400   2454.8945      22184.528      4171.5795     -137165.79    
     30500   2441.5182      2454.0737      4162.3656     -137169.24    
     30600   2387.1927      10657.035      4199.9636     -137166.67    
     30700   2335.438      -5079.1244      4275.8479     -137164.12    
     30800   2503.0289     -1573.8078      4313.3551     -137165.07    
     30900   2440.2167      2655.5069      4335.723      -137159.73    
     31000   2788.4302     -1772.521       4362.461      -137161.48    
     31100   2666.2841      9051.3054      4383.917      -137154.19    
     31200   2638.8884     -1821.7691      4417.2785     -137163.57    
     31300   2326.4148      2000.6721      4431.0763     -137159.36    
     31400   2436.4078      2775.0289      4440.7769     -137158.7     
     31500   2641.211       8311.311       4441.9249     -137160.26    
     31600   2477.1618     -8008.9347      4449.4482     -137157.41    
     31700   2380.8979      1870.1857      4416.3707     -137160.93    
     31800   2387.0103     -2920.9367      4376.0303     -137166.45    
     31900   2323.8467      3773.5521      4323.8407     -137166.82    
     32000   2441.99        6253.2375      4290.6549     -137165.89    
     32100   2574.4167      220.1616       4303.3155     -137160.45    
     32200   2565.853       544.6599       4312.7696     -137162.06    
     32300   2455.3663     -6428.5245      4308.2386     -137165.54    
     32400   2359.631       4174.9949      4300.9053     -137163.24    
     32500   2413.0415      736.84711      4337.4326     -137158.95    
     32600   2577.9007     -1008.0062      4388.8083     -137160.43    
     32700   2396.5821     -9895.7744      4425.76       -137156.56    
     32800   2532.1318      6043.2644      4399.9433     -137160.47    
     32900   2560.4065     -327.22099      4354.6791     -137162.94    
     33000   2220.0196     -1386.4244      4313.3705     -137158.98    
     33100   2433.2005     -5521.7366      4249.9846     -137165.68    
     33200   2698.1399      15415.436      4178.7675     -137165.9     
     33300   2750.4788      4287.1744      4213.411      -137165.94    
     33400   2158.1102     -6347.9212      4320.5661     -137159.07    
     33500   2374.1446     -10935.53       4412.1066     -137162.51    
     33600   2402.8825     -1849.8794      4450.6211     -137158.49    
