LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.093421461 -0.093421461 -0.093421461) to (16.386421 16.386421 16.386421)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.042 seconds
The scaling is : 3.41e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.076 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     23200   2288.9553     -3136.1489      4440.7811     -137155.11    
     23300   2511.1241      561.88453      4396.927      -137165.9     
     23400   2219.5616      6155.3051      4357.0889     -137166.85    
     23500   2366.9782      3705.9164      4337.2181     -137169.74    
     23600   2506.2825      9737.1648      4333.0995     -137167.12    
     23700   2478.4295     -5280.9491      4376.443      -137162.31    
     23800   2563.2003     -1493.6033      4402.5005     -137164.23    
     23900   2474.2378     -9747.7144      4426.5975     -137163.25    
     24000   2432.4406     -10412.96       4422.6288     -137165.63    
     24100   2470.3868      1968.321       4378.2396     -137166.56    
     24200   2482.3376      1912.3171      4344.3188     -137167.32    
     24300   2306.4083     -2494.3445      4323.5607     -137166.7     
     24400   2479.7123      1912.9303      4292.6744     -137171.6     
     24500   2534.7386     -100.38214      4280.5815     -137166.82    
     24600   2894.4202     -225.89016      4299.1566     -137172.39    
     24700   2385.8977     -2089.7865      4331.9489     -137166.58    
     24800   2408.3315     -3120.9162      4349.4933     -137167.98    
     24900   2498.9899      1712.9398      4389.0589     -137166.43    
     25000   2503.2636     -1766.7908      4449.2859     -137164.38    
     25100   2516.8661     -9785.9551      4491.2971     -137163.7     
     25200   2719.3016     -3660.0668      4485.1326     -137163.27    
     25300   2742.618      -4041.8242      4463.4436     -137161.84    
     25400   2483.0001     -1634.7433      4421.6126     -137163.45    
     25500   2426.2764      1835.5544      4372.4436     -137167.54    
     25600   2439.7502     -128.02266      4340.3413     -137169.69    
     25700   2534.9311     -1338.9524      4303.4243     -137172.14    
     25800   2592.5079      10739.485      4275.6923     -137167.83    
     25900   2786.9623      1334.0222      4328.7069     -137168.05    
     26000   2435.6728     -5679.4205      4450.538      -137165.03    
     26100   2316.0201     -13629.084      4547.6605     -137163.79    
     26200   2406.1957     -1719.5945      4539.774      -137158.77    
     26300   2579.0986     -1384.867       4497.309      -137161.26    
     26400   2545.0909     -1026.4833      4429.3308     -137165.27    
     26500   2491.6444      127.22878      4364.562      -137169.94    
     26600   2522.2906     -7030.4398      4324.9357     -137171.08    
     26700   2516.0695      1902.0837      4255.6014     -137168.12    
     26800   2687.0948      19404.835      4215.0024     -137166.61    
     26900   2632.9716     -4472.6867      4303.5339     -137165.55    
     27000   2336.6639     -6664.0612      4399.6647     -137165.09    
     27100   2508.3059     -15124.937      4457.1481     -137168.57    
     27200   2407.0606      9461.2728      4485.5361     -137160.31    
     27300   2493.4823     -8257.7222      4560.5869     -137159.43    
     27400   2574.4272     -4363.2758      4562.9562     -137160.51    
     27500   2618.6185     -4535.8512      4502.9405     -137161.92    
     27600   2523.172      -1910.0497      4432.4858     -137167.4     
     27700   2360.3056     -2351.0379      4368.8306     -137169.48    
     27800   2344.0801      13642.253      4295.961      -137168.29    
     27900   2362.7641      15792.148      4259.9841     -137164.15    
     28000   2511.9238      4280.5813      4286.5933     -137163.81    
     28100   2640.5876     -376.48185      4332.0102     -137167.99    
     28200   2481.4254     -3569.9567      4371.5677     -137171.68    
     28300   2301.0946     -4053.616       4391.2511     -137168.54    
     28400   2639.7877      702.94858      4390.1215     -137172.81    
     28500   2580.8409     -6387.9442      4409.8229     -137166.73    
     28600   2758.1767      4382.3968      4404.0426     -137164.13    
     28700   2783.5555      5522.3011      4408.4986     -137162.33    
     28800   2490.2473     -10954.365      4458.0801     -137165.86    
     28900   2353.7886     -7233.2298      4470.1644     -137163.32    
     29000   2471.9024      8975.6279      4422.9712     -137160.93    
     29100   2730.4497     -245.51112      4389.8705     -137165.94    
     29200   2421.207      -3641.8355      4367.7262     -137165.04    
     29300   2407.2056      4247.6949      4329.9537     -137167.16    
     29400   2432.6361     -7603.9556      4304.273      -137166.33    
     29500   2576.0908      22538.802      4253.6585     -137169.4     
     29600   2167.0509      6510.0059      4306.8683     -137164.72    
     29700   2254.8702     -15747.594      4389.1804     -137171.4     
     29800   2326.3181     -4832.9957      4397.0387     -137168.67    
     29900   2372.7347      7903.2467      4331.2321     -137166.19    
     30000   2679.4175      5161.5422      4245.8441     -137171.59    
     30100   2497.7173      9027.7375      4225.262      -137170.74    
     30200   2470.8268      5247.7683      4284.9628     -137176.26    
     30300   2305.7628     -12482.993      4394.6399     -137168.05    
     30400   2343.8047     -2072.4385      4456.0772     -137162.8     
     30500   2564.3517     -12341.722      4492.609      -137163.87    
     30600   2601.7869      3261.6889      4465.0709     -137162.41    
     30700   2182.0888      894.77342      4429.1047     -137156.5     
     30800   2422.8772      1810.7768      4371.1132     -137166.14    
     30900   2336.3121      9010.6445      4293.7455     -137166.62    
     31000   2350.5953      744.75058      4243.1672     -137171.82    
     31100   2446.9432      1763.802       4211.9047     -137174.75    
     31200   2363.2095      13200.791      4208.3886     -137165.44    
     31300   2591.9319      12493.892      4281.8908     -137167       
     31400   2463.6904     -12593.86       4419.0088     -137164.86    
     31500   2295.9105     -45.655846      4494.1777     -137157.91    
     31600   2785.9356      1245.7388      4530.8044     -137161.43    
     31700   2460.0146     -9576.6844      4567.4405     -137153.84    
     31800   2477.0611     -4553.5433      4531.1813     -137157.09    
     31900   2424.0887      7289.4947      4431.8713     -137160.38    
     32000   2456.2419      694.29203      4365.1478     -137167.11    
     32100   2475.7212      7722.2021      4338.6587     -137168.5     
     32200   2430.9781     -2369.6421      4347.1216     -137167.5     
     32300   2348.2397      6047.4415      4338.281      -137163.94    
     32400   2571.3539      4283.675       4319.0202     -137164       
     32500   2627.353       11676.98       4321.3092     -137158.75    
     32600   2870.8448     -6000.0609      4392.8061     -137157.72    
     32700   2731.9263     -8416.1487      4454.7549     -137164.18    
     32800   2473.6307      1930.2573      4483.5004     -137163.46    
     32900   2331.6012     -4057.917       4499.5426     -137161.82    
     33000   2411.2016      717.87301      4470.4722     -137164.02    
     33100   2616.4292     -4751.9228      4420.7973     -137166.89    
     33200   2638.5372      12323.533      4381.1706     -137165.59    
     33300   2294.2941     -1664.3104      4392.47       -137162.93    
     33400   2368.0198     -3238.4725      4380.1566     -137167.59    
     33500   2491.1524      7170.4489      4353.3002     -137165.26    
     33600   2807.62        3605.8798      4373.6865     -137167.5     
     33700   2499.5175     -5614.2982      4445.5935     -137163.06    
     33800   2429.668      -9984.9247      4467.616      -137163.62    
     33900   2309.6623      3616.7999      4442.4542     -137161.41    
     34000   2467.9916     -386.72873      4419.5696     -137162.07    
     34100   2607.8356      5885.1022      4403.7647     -137158.03    
     34200   2588.7142     -2012.9659      4412.8507     -137160.98    
     34300   2515.5644     -7424.648       4411.1275     -137166       
     34400   2355.892       547.54341      4370.3401     -137162.17    
     34500   2540.3056      3197.3784      4301.9849     -137167.46    
     34600   2577.7702      3547.9609      4242.8144     -137174.52    
     34700   2200.6144      5393.6473      4222.8173     -137170.85    
     34800   2349.4069     -3306.3626      4240.9712     -137172.6     
     34900   2557.6054     -12362.549      4284.1253     -137171.85    
     35000   2507.5604      5604.8297      4298.4234     -137168.79    
     35100   2476.8441      2496.4361      4333.9852     -137166.57    
     35200   2463.4914     -3021.5606      4372.4971     -137163.18    
     35300   2657.7502      3667.9553      4378.111      -137162.24    
     35400   2775.7378      4733.9845      4403.4639     -137165.61    
     35500   2407.158      -1560.5952      4425.6277     -137165.5     
     35600   2339.4419     -2614.5823      4408.489      -137165.29    
     35700   2464.4263     -8033.5196      4386.1449     -137164.17    
     35800   2640.875       11966.843      4330.5418     -137164.88    
     35900   2361.3963      1573.3438      4323.3645     -137162.73    
     36000   2372.953      -4639.626       4328.7888     -137169.34    
     36100   2398.9518      2473.2758      4328.3173     -137167.83    
     36200   2564.0556      8161.9586      4340.6103     -137166.1     
     36300   2517.4948     -5604.143       4382.757      -137162.95    
     36400   2601.3595     -4187.1975      4417.0136     -137165.11    
     36500   2507.7469     -9687.3249      4419.4454     -137165.52    
     36600   2445.938      -1480.6497      4361.2577     -137167.95    
     36700   2245.4785      14040.226      4288.2804     -137165.25    
     36800   2400.0714     -5608.2021      4271.7296     -137173.12    
     36900   2443.3572     -458.70414      4279.7036     -137173.23    
     37000   2525.5814      5617.4683      4309.443      -137166.99    
     37100   2417.3334      2620.6504      4359.567      -137162.27    
     37200   2543.7147     -13137.477      4402.7297     -137166.86    
     37300   2301.9324      5650.1876      4376.4633     -137167.34    
     37400   2191.4631      5866.5268      4355.4355     -137168.13    
     37500   2528.853      -3864.543       4363.4787     -137170.33    
     37600   2503.3073      7672.1325      4376.1377     -137167       
     37700   2485.1096     -4673.6295      4394.5213     -137166.25    
     37800   2620.5647     -10846.457      4362.3368     -137172.02    
     37900   2106.7482      4845.3788      4275.9345     -137165       
     38000   2451.9564      20060.77       4189.591      -137171.9     
     38100   2797.5841      11081.945      4190.6502     -137173.28    
     38200   2686.3149      2569.8543      4284.4139     -137167.7     
     38300   2328.3577     -2738.7968      4412.6883     -137161.85    
     38400   2113.5272     -5650.7967      4505.3637     -137159.93    
     38500   2460.3423     -4999.3629      4527.5375     -137163.38    
     38600   2565.7127      2799.3977      4487.9134     -137163.13    
